Дата,Цена,Откр.,Макс.,Мин.,Объём,Изм. %
02.11.2023,"12,7476","12,6574","12,8645","12,5624",,"0,74%"
01.11.2023,"12,6535","12,7555","12,8247","12,5539",,"-1,08%"
31.10.2023,"12,7912","12,6498","12,847","12,497",,"1,08%"
30.10.2023,"12,6541","12,878","12,9039","12,6284",,"-1,70%"
27.10.2023,"12,8723","12,8031","13,0887","12,5211",,"0,57%"
26.10.2023,"12,7992","12,8469","12,9063","12,6655",,"-0,35%"
25.10.2023,"12,8444","12,7928","12,8815","12,6523",,"0,47%"
24.10.2023,"12,7849","12,9342","12,9826","12,6383",,"-1,02%"
23.10.2023,"12,9163","13,0512","13,1337","12,7875",,"-0,98%"
20.10.2023,"13,044","13,1517","13,2964","12,9874",,"-0,43%"
19.10.2023,"13,1002","13,4185","13,486","13,1039",,"-2,31%"
18.10.2023,"13,4101","13,4076","13,4661","13,1895",,"0,08%"
17.10.2023,"13,3997","13,3205","13,4244","13,245",,"0,57%"
16.10.2023,"13,3239","13,3673","13,4311","13,2256",,"-0,35%"
13.10.2023,"13,3701","13,3756","13,4576","13,1333",,"-0,07%"
12.10.2023,"13,3798","13,7704","13,7727","13,059",,"-2,81%"
11.10.2023,"13,7669","13,7572","13,8503","13,3903",,"0,16%"
10.10.2023,"13,7451","13,6103","13,886","13,4149",,"0,74%"
09.10.2023,"13,6446","13,8319","14,1924","13,4539",,"-1,35%"
06.10.2023,"13,8312","13,7376","14,1194","13,3336",,"0,86%"
05.10.2023,"13,7129","13,641","13,7983","13,4746",,"0,33%"
04.10.2023,"13,6684","13,8328","13,8565","13,4469",,"-0,30%"
03.10.2023,"13,7095","13,6945","13,7965","13,3818",,"1,32%"
02.10.2023,"13,5315","13,2418","13,7092","13,2288",,"0,82%"
29.09.2023,"13,4219","13,2247","13,4911","13,0548",,"1,83%"
28.09.2023,"13,1807","13,2816","13,4059","13,0856",,"-0,73%"
27.09.2023,"13,278","13,2125","13,3805","12,9001",,"0,49%"
26.09.2023,"13,2126","12,9809","13,4518","12,9706",,"1,81%"
25.09.2023,"12,9779","13,193","13,2743","12,9711",,"-1,64%"
22.09.2023,"13,1945","13,0377","13,2772","12,9767",,"1,28%"
21.09.2023,"13,0272","13,1734","13,317","12,9201",,"-1,11%"
20.09.2023,"13,1737","13,1617","13,3755","13,0542",,"0,14%"
19.09.2023,"13,1554","13,1549","13,4804","12,9894",,"-0,02%"
18.09.2023,"13,1576","13,2914","13,4803","13,0137",,"-1,12%"
15.09.2023,"13,3061","13,2248","13,4629","13,0292",,"0,61%"
14.09.2023,"13,2248","13,2353","13,3774","13,0323",,"-0,03%"
13.09.2023,"13,2284","13,1791","13,5088","12,7271",,"0,49%"
12.09.2023,"13,1634","13,0434","13,3709","12,6547",,"0,95%"
11.09.2023,"13,0395","13,3472","13,4397","12,9709",,"-2,03%"
08.09.2023,"13,3102","13,4152","13,4879","13,1785",,"-0,96%"
07.09.2023,"13,4392","13,3658","13,5297","13,1545",,"-0,06%"
06.09.2023,"13,4478","13,2479","13,5378","13,2163",,"1,34%"
05.09.2023,"13,2695","13,2337","13,4927","13,1275",,"-0,36%"
04.09.2023,"13,3174","13,2759","13,4238","13,1311",,"0,33%"
01.09.2023,"13,2736","13,2334","13,3966","13,0566",,"0,50%"
31.08.2023,"13,208","13,2186","13,3446","12,9815",,"0,10%"
30.08.2023,"13,195","13,1045","13,3877","13,0255",,"0,69%"
29.08.2023,"13,104","12,9674","13,3573","12,6824",,"1,11%"
28.08.2023,"12,9607","13,1002","13,2269","12,8596",,"-0,52%"
25.08.2023,"13,0291","12,9834","13,3677","12,6354",,"0,36%"
24.08.2023,"12,9823","12,9173","13,3177","12,6305",,"0,55%"
23.08.2023,"12,9115","12,9697","13,1415","12,5399",,"-0,34%"
22.08.2023,"12,9554","12,8655","13,0617","12,7067",,"1,00%"
21.08.2023,"12,8269","13,0469","13,1856","12,6283",,"-1,89%"
18.08.2023,"13,074","13,0062","13,3022","12,4778",,"0,88%"
17.08.2023,"12,9603","13,3193","13,3405","12,4474",,"-2,83%"
16.08.2023,"13,3383","13,5792","13,589","12,594",,"-1,88%"
15.08.2023,"13,5932","13,5681","13,8605","12,8612",,"0,21%"
14.08.2023,"13,565","13,7879","14,1671","13,2584",,"-1,81%"
11.08.2023,"13,8147","13,4421","13,8477","13,3151",,"2,45%"
10.08.2023,"13,4844","13,4458","13,683","13,2495",,"0,38%"
09.08.2023,"13,433","13,4759","13,6903","13,1664",,"-0,26%"
08.08.2023,"13,4676","13,3113","13,5947","13,0646",,"1,31%"
07.08.2023,"13,2941","13,3357","13,6106","13,1702",,"-0,57%"
04.08.2023,"13,3702","13,2565","13,6711","12,6723",,"1,39%"
03.08.2023,"13,1868","13,0777","13,639","12,8602",,"0,56%"
02.08.2023,"13,1138","12,8913","13,1976","12,6646",,"1,88%"
01.08.2023,"12,872","12,8311","12,9424","12,5961",,"0,22%"
31.07.2023,"12,8441","12,8868","13,0097","12,5534",,"-0,25%"
28.07.2023,"12,8766","12,6606","12,973","12,4482",,"1,87%"
27.07.2023,"12,64","12,6132","12,7505","12,4344",,"0,45%"
26.07.2023,"12,584","12,6465","12,7137","12,4306",,"-0,49%"
25.07.2023,"12,6466","12,5792","12,771","12,4272",,"0,50%"
24.07.2023,"12,5837","12,594","12,7888","12,2879",,"-0,06%"
21.07.2023,"12,5908","12,5948","12,7688","12,4297",,"-0,03%"
20.07.2023,"12,5948","12,6727","12,8427","12,5219",,"-0,75%"
19.07.2023,"12,6896","12,6739","12,7621","12,4211",,"0,43%"
18.07.2023,"12,6357","12,5975","12,8291","12,4332",,"0,30%"
17.07.2023,"12,5975","12,6156","12,7298","12,483",,"-0,30%"
14.07.2023,"12,6354","12,6266","12,7464","12,5183",,"0,28%"
13.07.2023,"12,6007","12,6258","12,8285","12,4438",,"-0,21%"
12.07.2023,"12,6267","12,5517","12,7314","12,3799",,"0,60%"
11.07.2023,"12,5517","12,5967","12,7006","12,3599",,"-0,36%"
10.07.2023,"12,5967","13,1558","13,1558","12,4249",,"-0,31%"
07.07.2023,"12,6359","12,6093","12,8326","12,3615",,"0,41%"
06.07.2023,"12,5839","12,5286","13,1723","12,2859",,"0,44%"
05.07.2023,"12,5286","12,6172","12,6649","12,2375",,"-0,67%"
04.07.2023,"12,6125","12,3655","12,7056","12,0973",,"2,05%"
03.07.2023,"12,3587","12,1611","12,4937","12,0957",,"1,91%"
30.06.2023,"12,1272","11,9659","12,4394","11,9611",,"1,28%"
29.06.2023,"11,9743","11,8938","12,1973","11,6032",,"0,89%"
28.06.2023,"11,8691","11,8245","12,0435","11,654",,"0,28%"
27.06.2023,"11,8362","11,6627","11,9391","11,6373",,"1,52%"
26.06.2023,"11,6594","11,6094","12,0693","11,5485",,"0,10%"
23.06.2023,"11,6482","11,2801","12,0132","11,2801",,"3,30%"
22.06.2023,"11,2763","11,6514","11,7878","11,2797",,"-3,22%"
21.06.2023,"11,6513","11,6758","11,9084","11,5576",,"-0,21%"
20.06.2023,"11,6758","11,6936","11,8893","11,5524",,"-0,27%"
19.06.2023,"11,707","11,6987","11,892","11,5673",,"-0,08%"
16.06.2023,"11,7168","11,7064","11,8845","11,6264",,"-0,02%"
15.06.2023,"11,7193","11,7102","11,882","11,5417",,"-0,02%"
14.06.2023,"11,7214","11,7117","11,9909","11,3411",,"0,08%"
13.06.2023,"11,7117","11,7167","11,8453","11,496",,"-0,19%"
12.06.2023,"11,7342","11,5931","11,8076","11,4373",,"1,14%"
09.06.2023,"11,6021","11,5222","11,7238","11,4333",,"0,65%"
08.06.2023,"11,5274","11,4387","11,7142","11,2565",,"0,77%"
07.06.2023,"11,4388","11,4263","11,5806","11,2747",,"0,11%"
06.06.2023,"11,4263","11,3481","11,5437","11,1905",,"0,69%"
05.06.2023,"11,3482","11,3738","11,5959","11,2262",,"-0,46%"
02.06.2023,"11,4007","11,4052","11,5772","11,2217",,"-0,13%"
01.06.2023,"11,4151","11,4789","11,5573","11,2333",,"-0,44%"
31.05.2023,"11,4653","11,4235","11,5551","11,1426",,"7,99%"
30.05.2023,"10,6167","11,346","11,5824","10,6189",,"-6,43%"
29.05.2023,"11,346","11,1868","11,8467","11,0313",,"0,12%"
28.05.2023,"11,3324","11,3324","11,3324","11,3324",,"1,37%"
26.05.2023,"11,179","11,3366","11,5622","11,1119",,"-1,10%"
25.05.2023,"11,3031","11,3597","11,4452","11,1641",,"-0,50%"
24.05.2023,"11,3598","11,3596","11,4903","11,1096",,"0,03%"
23.05.2023,"11,3567","11,4356","11,5155","11,2278",,"-0,73%"
22.05.2023,"11,4397","11,4115","11,5122","11,217",,"0,21%"
21.05.2023,"11,4157","11,4162","11,4162","11,4157",,"-0,13%"
19.05.2023,"11,43","11,3948","11,6603","11,241",,"0,04%"
18.05.2023,"11,4253","11,3952","11,5488","11,2597",,"-0,41%"
17.05.2023,"11,4721","11,5337","11,658","11,3774",,"-0,53%"
16.05.2023,"11,5337","11,5066","11,6566","11,2437",,"0,53%"
15.05.2023,"11,4728","11,1178","11,5632","11,0608",,"2,45%"
14.05.2023,"11,1981","11,1983","11,1983","11,1981",,"0,72%"
12.05.2023,"11,1178","11,0779","11,3348","10,9254",,"0,35%"
11.05.2023,"11,0793","10,9775","11,334","10,7586",,"0,96%"
10.05.2023,"10,9741","11,271","11,4195","10,8919",,"-2,24%"
09.05.2023,"11,2259","11,3491","11,4594","11,0857",,"-0,15%"
08.05.2023,"11,243","11,2564","11,4712","10,9891",,"0,41%"
07.05.2023,"11,1975","11,1973","11,1975","11,1973",,"-0,54%"
05.05.2023,"11,2582","11,3876","11,4609","10,9402",,"-0,93%"
04.05.2023,"11,3641","11,5016","11,6018","11,1033",,"-1,20%"
03.05.2023,"11,5016","11,5609","11,6394","11,2306",,"-0,74%"
02.05.2023,"11,5873","11,6405","11,7139","11,4144",,"-0,75%"
01.05.2023,"11,6752","11,6047","11,6752","11,4005",,"0,56%"
30.04.2023,"11,6101","11,6099","11,6101","11,6099",,"-0,25%"
28.04.2023,"11,639","11,8216","11,9055","11,3326",,"-1,21%"
27.04.2023,"11,7819","11,8092","11,938","11,6608",,"-0,61%"
26.04.2023,"11,8543","11,791","12,0838","11,6944",,"0,59%"
25.04.2023,"11,7849","11,817","11,9019","11,5894",,"-0,27%"
24.04.2023,"11,817","11,8232","12,2468","11,6764",,"-0,29%"
23.04.2023,"11,8517","11,8516","11,8517","11,8516",,"0,31%"
21.04.2023,"11,8155","11,8947","12,0354","11,7275",,"-0,72%"
20.04.2023,"11,9014","11,8595","11,9782","11,7333",,"0,32%"
19.04.2023,"11,8631","11,8965","12,0135","11,6758",,"-0,30%"
18.04.2023,"11,8993","11,9263","12,0273","11,6755",,"-0,02%"
17.04.2023,"11,9013","11,8555","12,0865","11,7529",,"-0,01%"
16.04.2023,"11,903","11,9028","11,903","11,9028",,"0,29%"
14.04.2023,"11,8682","11,911","12,0478","11,7906",,"-0,21%"
13.04.2023,"11,8937","11,9597","12,0581","11,718",,"-0,55%"
12.04.2023,"11,9597","11,7706","12,0909","11,7371",,"1,57%"
11.04.2023,"11,7745","11,8664","12,0742","11,7035",,"-0,75%"
10.04.2023,"11,8634","11,7862","12,0508","11,71",,"0,47%"
09.04.2023,"11,8084","11,8077","11,8084","11,8077",,"0,03%"
07.04.2023,"11,8045","11,8096","12,1847","11,7299",,"-0,04%"
06.04.2023,"11,8096","11,7009","11,9685","11,5358",,"1,34%"
05.04.2023,"11,6536","11,557","11,816","11,4444",,"1,14%"
04.04.2023,"11,5228","11,4346","11,7486","11,3601",,"0,77%"
03.04.2023,"11,4346","11,3391","11,5204","11,1494",,"1,22%"
02.04.2023,"11,2968","11,2971","11,2971","11,2968",,"-0,49%"
31.03.2023,"11,3524","11,2818","11,7543","11,1496",,"0,97%"
30.03.2023,"11,2429","11,2275","11,3321","11,0218",,"0,14%"
29.03.2023,"11,2275","11,136","11,3267","11,0626",,"0,84%"
28.03.2023,"11,1337","11,1161","11,2907","11,0163",,"0,20%"
27.03.2023,"11,1113","11,241","11,2978","10,9637",,"-0,99%"
26.03.2023,"11,2223","11,2223","11,2223","11,2223",,"-0,25%"
24.03.2023,"11,2507","11,1149","11,3275","10,9676",,"0,98%"
23.03.2023,"11,1414","11,1842","11,3618","11,0425",,"-0,49%"
22.03.2023,"11,196","11,2302","11,3238","11,0891",,"-0,19%"
21.03.2023,"11,2178","11,2306","11,344","11,085",,"-0,11%"
20.03.2023,"11,2306","11,1876","11,3404","11,0564",,"0,37%"
19.03.2023,"11,1889","11,1889","11,1889","11,1889",,"0,15%"
17.03.2023,"11,1719","11,1333","11,3273","11,0048",,"-0,59%"
16.03.2023,"11,2385","11,0173","11,325","10,9254",,"1,42%"
15.03.2023,"11,0807","10,999","11,1545","10,8566",,"0,57%"
14.03.2023,"11,0175","11,0122","11,1376","10,8364",,"-0,14%"
13.03.2023,"11,0326","11,014","11,214","10,5567",,"0,12%"
12.03.2023,"11,0191","11,0191","11,0191","11,0191",,"-0,07%"
10.03.2023,"11,0268","10,8905","11,1668","10,6888",,"1,28%"
09.03.2023,"10,8872","10,9216","11,0334","10,7969",,"-0,45%"
08.03.2023,"10,9363","10,8577","11,0609","10,7896",,"0,72%"
07.03.2023,"10,8579","10,8802","11,0193","10,7104",,"-0,42%"
06.03.2023,"10,904","10,9139","11,0208","10,787",,"-0,41%"
05.03.2023,"10,9489","10,9495","10,9495","10,9489",,"0,30%"
03.03.2023,"10,9159","10,9214","11,0399","10,7689",,"-0,05%"
02.03.2023,"10,9215","10,9571","11,0411","10,787",,"-0,25%"
01.03.2023,"10,9494","10,8315","11,0506","10,7747",,"1,17%"
28.02.2023,"10,8224","10,7488","10,9411","10,6195",,"0,35%"
27.02.2023,"10,7846","10,9188","11,0336","10,666",,"-1,46%"
26.02.2023,"10,9444","10,9442","10,9444","10,9442",,"0,20%"
24.02.2023,"10,9227","10,9147","11,0917","10,7537",,"-0,34%"
23.02.2023,"10,9602","10,8673","11,0626","10,7909",,"0,16%"
22.02.2023,"10,9427","10,8606","11,0607","10,6791",,"0,44%"
21.02.2023,"10,8944","10,7583","11,1095","10,5625",,"1,26%"
20.02.2023,"10,7584","10,7244","11,199","10,6199",,"-0,55%"
19.02.2023,"10,8175","10,8173","10,8175","10,8173",,"0,42%"
17.02.2023,"10,7724","10,8904","11,0288","10,6168",,"-1,04%"
16.02.2023,"10,8857","10,8038","11,028","10,7432",,"0,84%"
15.02.2023,"10,7945","10,7849","11,1372","10,6235",,"0,15%"
14.02.2023,"10,7782","10,7399","10,9588","10,6288",,"0,49%"
13.02.2023,"10,7252","10,7011","10,9699","10,5822",,"-0,49%"
12.02.2023,"10,7777","10,7776","10,7777","10,7776",,"0,43%"
10.02.2023,"10,7319","10,7476","10,9565","10,5924",,"-0,35%"
09.02.2023,"10,7696","10,6126","10,9164","10,503",,"0,88%"
08.02.2023,"10,6752","10,6931","10,9087","10,092",,"1,05%"
07.02.2023,"10,5647","10,5463","10,8538","10,2941",,"0,47%"
06.02.2023,"10,5156","10,6165","10,7795","10,1398",,"0,92%"
05.02.2023,"10,4202","10,4205","10,4205","10,4202",,"-0,05%"
03.02.2023,"10,4251","10,4073","10,7788","10,3153",,"0,24%"
02.02.2023,"10,3998","10,4066","10,923","10,2418",,"0,35%"
01.02.2023,"10,3631","10,4499","10,546","10,1943",,"-0,80%"
31.01.2023,"10,4466","10,3586","10,8685","10,2099",,"0,89%"
30.01.2023,"10,354","10,244","10,4774","10,1842",,"1,12%"
29.01.2023,"10,2397","10,2396","10,2397","10,2396",,"-1,78%"
27.01.2023,"10,4249","10,244","10,4537","10,1275",,"1,58%"
26.01.2023,"10,2631","10,2403","10,3507","10,092",,"0,61%"
25.01.2023,"10,2005","10,2042","10,3321","10,0593",,"-0,32%"
24.01.2023,"10,2329","10,2992","10,3818","10,023",,"0,69%"
23.01.2023,"10,1629","10,0967","10,3905","9,9074",,"0,16%"
22.01.2023,"10,1465","10,1462","10,1465","10,1462",,"0,90%"
20.01.2023,"10,0561","10,1522","10,3253","9,8353",,"-1,75%"
19.01.2023,"10,2353","10,1876","10,3954","10,0314",,"0,37%"
18.01.2023,"10,1972","10,1011","10,3612","9,9959",,"0,87%"
17.01.2023,"10,1093","10,1729","10,31","10,0209",,"-0,96%"
16.01.2023,"10,2072","9,8534","10,4174","9,8404",,"-0,54%"
15.01.2023,"10,2623","10,2622","10,2623","10,2622",,"4,22%"
13.01.2023,"9,8464","10,059","10,4092","9,8464",,"-2,06%"
12.01.2023,"10,0534","10,3833","10,543","9,9069",,"-0,33%"
11.01.2023,"10,0865","10,2125","10,4131","9,9368",,"-1,84%"
10.01.2023,"10,2759","10,3233","10,4","10,0779",,"-0,40%"
09.01.2023,"10,3173","10,6383","10,7485","10,1517",,"-2,18%"
08.01.2023,"10,5467","10,5465","10,5467","10,5465",,"-0,49%"
06.01.2023,"10,5988","10,4839","10,7332","10,3695",,"1,10%"
05.01.2023,"10,4839","10,5244","10,67","10,2832",,"-0,38%"
04.01.2023,"10,5245","10,564","10,7271","10,1455",,"0,62%"
03.01.2023,"10,4598","10,2687","10,7519","10,0913",,"1,66%"
02.01.2023,"10,2892","11,0168","11,6688","10,102",,"1,54%"
01.01.2023,"10,1335","10,1329","10,1335","10,1329",,"-5,21%"
30.12.2022,"10,6906","10,6265","11,2343","9,9235",,"1,98%"
29.12.2022,"10,4829","10,4219","10,7348","10,143",,"0,56%"
28.12.2022,"10,4246","10,0532","10,4904","9,9816",,"3,65%"
27.12.2022,"10,0573","9,8195","10,2422","9,8153",,"2,46%"
26.12.2022,"9,8156","10,0493","10,1626","9,7163",,"-2,27%"
25.12.2022,"10,0433","10,0439","10,0439","10,0433",,"-0,07%"
23.12.2022,"10,0503","9,7526","10,206","9,5698",,"2,85%"
22.12.2022,"9,7718","10,492","10,5779","9,747",,"-5,80%"
21.12.2022,"10,3738","10,3062","10,4956","9,849",,"2,81%"
20.12.2022,"10,0907","9,9934","10,3504","9,5169",,"3,76%"
19.12.2022,"9,7247","9,3079","9,9529","9,1749",,"4,89%"
18.12.2022,"9,2712","9,2711","9,2712","9,2711",,"-0,35%"
16.12.2022,"9,3034","9,2594","9,542","8,9896",,"0,36%"
15.12.2022,"9,2704","9,3205","9,4714","8,9295",,"-0,48%"
14.12.2022,"9,3153","9,1029","9,4049","9,0005",,"2,38%"
13.12.2022,"9,0988","8,9803","9,1835","8,9209",,"0,38%"
12.12.2022,"9,0647","8,9528","9,1173","8,8455",,"1,02%"
11.12.2022,"8,9728","8,9727","8,9728","8,9727",,"-0,07%"
09.12.2022,"8,9787","8,9087","9,136","8,8572",,"-1,33%"
08.12.2022,"9,0996","8,8921","9,1423","8,6863",,"2,32%"
07.12.2022,"8,8931","8,655","9,1955","8,6477",,"-1,38%"
06.12.2022,"9,0173","8,9558","9,0675","8,9297",,"0,69%"
05.12.2022,"8,9558","8,8274","8,9929","8,8274",,"1,45%"
04.12.2022,"8,8274","8,8261","8,8274","8,8261",,"0,01%"
02.12.2022,"8,8261","8,7285","8,8308","8,7024",,"1,12%"
01.12.2022,"8,7285","8,6155","8,7294","8,5992",,"1,31%"
30.11.2022,"8,6155","8,5217","8,6155","8,5055",,"1,10%"
29.11.2022,"8,5217","8,4937","8,5689","8,4772",,"0,33%"
28.11.2022,"8,4937","8,4331","8,4962","8,3652",,"0,72%"
27.11.2022,"8,4331","8,4319","8,4331","8,4319",,"0,01%"
25.11.2022,"8,4319","8,4835","8,4848","8,4262",,"-0,61%"
24.11.2022,"8,4835","8,4691","8,5225","8,4366",,"0,17%"
23.11.2022,"8,4691","8,4986","8,499","8,4187",,"-0,35%"
22.11.2022,"8,4986","8,4923","8,5329","8,4619",,"0,07%"
21.11.2022,"8,4923","8,4836","8,5104","8,4256",,"0,10%"
20.11.2022,"8,4836","8,4837","8,4837","8,4836",,"0,00%"
18.11.2022,"8,4837","8,457","8,5276","8,457",,"0,32%"
17.11.2022,"8,457","8,5134","8,5139","8,4316",,"-0,66%"
16.11.2022,"8,5134","8,5741","8,5743","8,4735",,"-0,71%"
15.11.2022,"8,5741","8,5595","8,6119","8,5369",,"0,17%"
14.11.2022,"8,5595","8,5166","8,6161","8,5165",,"0,50%"
13.11.2022,"8,5166","8,5165","8,5166","8,5165",,"0,00%"
11.11.2022,"8,5165","8,4222","8,5165","8,418",,"1,12%"
10.11.2022,"8,4222","8,466","8,5179","8,3261",,"-0,52%"
09.11.2022,"8,466","8,4136","8,4742","8,3931",,"0,62%"
08.11.2022,"8,4136","8,4373","8,456","8,375",,"-0,28%"
07.11.2022,"8,4373","8,6429","8,6429","8,4291",,"-2,38%"
06.11.2022,"8,6429","8,6429","8,6429","8,6429",,"0,00%"
04.11.2022,"8,6429","8,5048","8,6496","8,4966",,"1,62%"
03.11.2022,"8,5048","8,4777","8,5281","8,4544",,"0,32%"
02.11.2022,"8,4777","8,4145","8,4846","8,4038",,"0,75%"
01.11.2022,"8,4145","8,4182","8,4715","8,3903",,"-0,04%"
31.10.2022,"8,4182","8,4826","8,4949","8,3951",,"-0,76%"
30.10.2022,"8,4826","8,4826","8,4826","8,4826",,"0,00%"
28.10.2022,"8,4826","8,5386","8,551","8,4505",,"-0,66%"
27.10.2022,"8,5386","8,6087","8,6119","8,462",,"-0,81%"
26.10.2022,"8,6087","8,4173","8,6087","8,4173",,"2,27%"
25.10.2022,"8,4173","8,4242","8,431","8,3714",,"-0,08%"
24.10.2022,"8,4242","8,461","8,4906","8,3874",,"-0,44%"
23.10.2022,"8,461","8,461","8,461","8,461",,"0,00%"
21.10.2022,"8,461","8,5079","8,5141","8,3899",,"-0,55%"
20.10.2022,"8,5079","8,5401","8,5692","8,4662",,"-0,38%"
19.10.2022,"8,5401","8,5496","8,5713","8,4784",,"-0,11%"
18.10.2022,"8,5496","8,5667","8,6608","8,5395",,"-0,20%"
17.10.2022,"8,5667","8,6368","8,6896","8,5281",,"-0,81%"
16.10.2022,"8,6368","8,6368","8,6368","8,6368",,"0,00%"
14.10.2022,"8,6368","8,8737","8,8853","8,5815",,"-2,67%"
13.10.2022,"8,8737","8,9783","8,9875","8,7552",,"-1,16%"
12.10.2022,"8,9783","8,8844","9,057","8,8205",,"1,06%"
11.10.2022,"8,8844","8,7622","8,9909","8,7135",,"1,39%"
10.10.2022,"8,7623","8,5726","8,8273","8,5722",,"2,21%"
09.10.2022,"8,5726","8,5726","8,5726","8,5726",,"0,00%"
07.10.2022,"8,5726","8,5585","8,6644","8,4879",,"0,16%"
06.10.2022,"8,5585","8,4559","8,5662","8,3866",,"1,21%"
05.10.2022,"8,4559","8,2841","8,4852","8,1101",,"2,07%"
04.10.2022,"8,2841","8,2715","8,347","8,2069",,"0,15%"
03.10.2022,"8,2715","8,2139","8,3781","7,9975",,"0,70%"
02.10.2022,"8,2139","8,2139","8,2139","8,2139",,"0,00%"
30.09.2022,"8,2139","8,0295","8,2349","7,4908",,"2,30%"
29.09.2022,"8,0295","7,9911","8,1094","7,9342",,"0,48%"
28.09.2022,"7,9911","8,1441","8,1527","7,9615",,"-1,88%"
27.09.2022,"8,1441","8,1683","8,2256","8,0904",,"-0,30%"
26.09.2022,"8,1683","8,1252","8,2238","7,9978",,"0,53%"
25.09.2022,"8,1252","8,1252","8,1252","8,1252",,"0,00%"
23.09.2022,"8,1252","8,313","8,4703","7,9639",,"-2,26%"
22.09.2022,"8,313","8,6097","8,6314","8,2858",,"-3,45%"
21.09.2022,"8,6097","8,6346","8,8736","8,5523",,"-0,29%"
20.09.2022,"8,6346","8,5861","8,6346","8,5424",,"0,56%"
19.09.2022,"8,5861","8,6354","8,6438","8,5498",,"-0,57%"
18.09.2022,"8,6354","8,6307","8,6354","8,6306",,"0,05%"
16.09.2022,"8,6307","8,5496","8,6311","8,5201",,"0,95%"
15.09.2022,"8,5496","8,6017","8,6446","8,5156",,"-0,61%"
14.09.2022,"8,6017","8,6497","8,6498","8,5584",,"-0,55%"
13.09.2022,"8,6497","8,697","8,7432","8,6143",,"-0,54%"
12.09.2022,"8,697","8,749","8,7695","8,6845",,"-0,59%"
11.09.2022,"8,749","8,749","8,749","8,7489",,"0,00%"
09.09.2022,"8,749","8,7286","8,7624","8,7065",,"0,23%"
08.09.2022,"8,7286","8,7263","8,7825","8,7088",,"0,03%"
07.09.2022,"8,7263","8,8056","8,8235","8,7249",,"-0,90%"
06.09.2022,"8,8056","8,7784","8,8056","8,7111",,"0,31%"
05.09.2022,"8,7784","8,7797","8,8579","8,701",,"-0,02%"
04.09.2022,"8,7797","8,7797","8,7797","8,7797",,"0,00%"
02.09.2022,"8,7797","8,7317","8,8179","8,7178",,"0,55%"
01.09.2022,"8,7317","8,7411","8,7635","8,6926",,"-0,11%"
31.08.2022,"8,7411","8,672","8,8026","8,6531",,"0,80%"
30.08.2022,"8,672","8,7431","8,777","8,6599",,"-0,81%"
29.08.2022,"8,7431","8,8041","8,8041","8,6963",,"-0,69%"
28.08.2022,"8,8041","8,8041","8,8041","8,8041",,"0,00%"
26.08.2022,"8,8041","8,7812","8,8041","8,7137",,"0,26%"
25.08.2022,"8,7812","8,7305","8,7886","8,6935",,"0,58%"
24.08.2022,"8,7305","8,7621","8,7621","8,7037",,"-0,36%"
23.08.2022,"8,7621","8,7415","8,7959","8,7003",,"0,24%"
22.08.2022,"8,7415","8,6699","8,7986","8,641",,"0,83%"
21.08.2022,"8,6699","8,6694","8,6699","8,6694",,"0,01%"
19.08.2022,"8,6694","8,7727","8,7727","8,5528",,"-1,18%"
18.08.2022,"8,7727","8,9589","8,964","8,683",,"-2,08%"
17.08.2022,"8,9589","8,9712","9,0265","8,8614",,"-0,14%"
16.08.2022,"8,9712","9,0389","9,0664","8,9278",,"-0,75%"
15.08.2022,"9,0389","8,9881","9,1122","8,9582",,"0,57%"
14.08.2022,"8,9881","8,988","8,9881","8,988",,"0,00%"
12.08.2022,"8,988","8,9953","9,0591","8,9377",,"-0,08%"
11.08.2022,"8,9953","9,0224","9,0224","8,9851",,"-0,30%"
